Gene stable ID	Gene stable ID version	Gene name	Human gene stable ID	Human gene name
ENSMUSG00000025892	ENSMUSG00000025892.17	Gria4	ENSG00000152578	GRIA4
ENSMUSG00000023826	ENSMUSG00000023826.17	Prkn	ENSG00000185345	PRKN
ENSMUSG00000028249	ENSMUSG00000028249.16	Sdcbp	ENSG00000137575	SDCBP
ENSMUSG00000039100	ENSMUSG00000039100.11	Marchf6	ENSG00000145495	MARCHF6
ENSMUSG00000065649	ENSMUSG00000065649.3	Snora74a	ENSG00000200959	SNORA74A
ENSMUSG00000022676	ENSMUSG00000022676.8	Snai2	ENSG00000019549	SNAI2
ENSMUSG00000076432	ENSMUSG00000076432.14	Ywhaq	ENSG00000134308	YWHAQ
ENSMUSG00000119653	ENSMUSG00000119653.1	AC125005.1	ENSG00000252220	RNU6-977P
ENSMUSG00000006717	ENSMUSG00000006717.8	Acot13	ENSG00000112304	ACOT13
ENSMUSG00000024384	ENSMUSG00000024384.5	Iws1	ENSG00000163166	IWS1
ENSMUSG00000068617	ENSMUSG00000068617.6	Efcab1	ENSG00000034239	EFCAB1
ENSMUSG00000087964	ENSMUSG00000087964.3	Gm25388	ENSG00000201042	AC087863.1
ENSMUSG00000060090	ENSMUSG00000060090.17	Rp2	ENSG00000102218	RP2
ENSMUSG00000035958	ENSMUSG00000035958.4	Tdp2	ENSG00000111802	TDP2
ENSMUSG00000027499	ENSMUSG00000027499.13	Pkia	ENSG00000171033	PKIA
ENSMUSG00000043542	ENSMUSG00000043542.13	Zc2hc1a	ENSG00000104427	ZC2HC1A
ENSMUSG00000023827	ENSMUSG00000023827.9	Agpat4	ENSG00000026652	AGPAT4
ENSMUSG00000021806	ENSMUSG00000021806.5	Nid2	ENSG00000087303	NID2
ENSMUSG00000006711	ENSMUSG00000006711.16	D130043K22Rik	ENSG00000137261	KIAA0319
ENSMUSG00000090112	ENSMUSG00000090112.9	Shprh	ENSG00000146414	SHPRH
ENSMUSG00000037315	ENSMUSG00000037315.16	Jade3	ENSG00000102221	JADE3
ENSMUSG00000022674	ENSMUSG00000022674.16	Ube2v2	ENSG00000169139	UBE2V2
ENSMUSG00000040329	ENSMUSG00000040329.15	Il7	ENSG00000104432	IL7
ENSMUSG00000014426	ENSMUSG00000014426.10	Map3k4	ENSG00000085511	MAP3K4
ENSMUSG00000022235	ENSMUSG00000022235.16	Cmbl	ENSG00000164237	CMBL
ENSMUSG00000025888	ENSMUSG00000025888.7	Casp1	ENSG00000137752	CASP1
ENSMUSG00000023070	ENSMUSG00000023070.7	Rgn	ENSG00000130988	RGN
ENSMUSG00000035936	ENSMUSG00000035936.7	Aldh5a1	ENSG00000112294	ALDH5A1
ENSMUSG00000024383	ENSMUSG00000024383.10	Map3k2	ENSG00000169967	MAP3K2
ENSMUSG00000022673	ENSMUSG00000022673.6	Mcm4	ENSG00000104738	MCM4
ENSMUSG00000027500	ENSMUSG00000027500.11	Stmn2	ENSG00000104435	STMN2
ENSMUSG00000022234	ENSMUSG00000022234.16	Cct5	ENSG00000150753	CCT5
ENSMUSG00000015112	ENSMUSG00000015112.16	Slc25a13	ENSG00000004864	SLC25A13
ENSMUSG00000031059	ENSMUSG00000031059.10	Ndufb11	ENSG00000147123	NDUFB11
ENSMUSG00000028245	ENSMUSG00000028245.16	Nsmaf	ENSG00000035681	NSMAF
ENSMUSG00000031060	ENSMUSG00000031060.17	Rbm10	ENSG00000182872	RBM10
ENSMUSG00000021340	ENSMUSG00000021340.14	Gpld1	ENSG00000112293	GPLD1
ENSMUSG00000021807	ENSMUSG00000021807.7	Rtraf	ENSG00000087302	RTRAF
ENSMUSG00000040289	ENSMUSG00000040289.9	Hey1	ENSG00000164683	HEY1
ENSMUSG00000024382	ENSMUSG00000024382.14	Ercc3	ENSG00000163161	ERCC3
ENSMUSG00000031443	ENSMUSG00000031443.8	F7	ENSG00000057593	F7
ENSMUSG00000054874	ENSMUSG00000054874.13	Pcnx3	ENSG00000197136	PCNX3
ENSMUSG00000025887	ENSMUSG00000025887.11	Casp12	ENSG00000204403	CASP12
ENSMUSG00000022672	ENSMUSG00000022672.9	Prkdc	ENSG00000253729	PRKDC
ENSMUSG00000119129	ENSMUSG00000119129.1	AC134908.1	ENSG00000206644	RNU6-1279P
ENSMUSG00000040269	ENSMUSG00000040269.6	Mrps28	ENSG00000147586	MRPS28
ENSMUSG00000043004	ENSMUSG00000043004.14	Gng2	ENSG00000186469	GNG2
ENSMUSG00000047648	ENSMUSG00000047648.14	Fbxo30	ENSG00000118496	FBXO30
ENSMUSG00000027506	ENSMUSG00000027506.16	Tpd52	ENSG00000276418	AC036214.3
ENSMUSG00000027506	ENSMUSG00000027506.16	Tpd52	ENSG00000076554	TPD52
ENSMUSG00000031444	ENSMUSG00000031444.17	F10	ENSG00000126218	F10
ENSMUSG00000055493	ENSMUSG00000055493.5	Epm2a	ENSG00000112425	EPM2A
ENSMUSG00000039065	ENSMUSG00000039065.12	Atpsckmt	ENSG00000150756	ATPSCKMT
ENSMUSG00000045107	ENSMUSG00000045107.6	Saysd1	ENSG00000112167	SAYSD1
ENSMUSG00000023243	ENSMUSG00000023243.10	Kcnk5	ENSG00000164626	KCNK5
ENSMUSG00000059481	ENSMUSG00000059481.6	Plg	ENSG00000183281	PLGLB1
ENSMUSG00000059481	ENSMUSG00000059481.6	Plg	ENSG00000125551	PLGLB2
ENSMUSG00000059481	ENSMUSG00000059481.6	Plg	ENSG00000122194	PLG
ENSMUSG00000024381	ENSMUSG00000024381.17	Bin1	ENSG00000136717	BIN1
ENSMUSG00000019820	ENSMUSG00000019820.12	Utrn	ENSG00000152818	UTRN
ENSMUSG00000059669	ENSMUSG00000059669.9	Taf1b	ENSG00000115750	TAF1B
ENSMUSG00000045267	ENSMUSG00000045267.4	Tas2r119	ENSG00000169777	TAS2R1
ENSMUSG00000022231	ENSMUSG00000022231.11	Sema5a	ENSG00000112902	SEMA5A
ENSMUSG00000023387	ENSMUSG00000023387.9	Kcnk16	ENSG00000095981	KCNK16
ENSMUSG00000031445	ENSMUSG00000031445.6	Proz	ENSG00000126231	PROZ
ENSMUSG00000032006	ENSMUSG00000032006.16	Pdgfd	ENSG00000170962	PDGFD
ENSMUSG00000021339	ENSMUSG00000021339.5	Mrs2	ENSG00000124532	MRS2
ENSMUSG00000021809	ENSMUSG00000021809.11	Nudt13	ENSG00000166321	NUDT13
ENSMUSG00000089040	ENSMUSG00000089040.3	Gm26174	ENSG00000252350	RPPH1-3P
ENSMUSG00000041272	ENSMUSG00000041272.12	Tox	ENSG00000198846	TOX
ENSMUSG00000029754	ENSMUSG00000029754.14	Dlx6	ENSG00000006377	DLX6
ENSMUSG00000001924	ENSMUSG00000001924.16	Uba1	ENSG00000130985	UBA1
ENSMUSG00000038542	ENSMUSG00000038542.15	Pcid2	ENSG00000126226	PCID2
ENSMUSG00000023828	ENSMUSG00000023828.4	Slc22a3	ENSG00000146477	SLC22A3
ENSMUSG00000047619	ENSMUSG00000047619.6	Ddi1	ENSG00000170967	DDI1
ENSMUSG00000035910	ENSMUSG00000035910.16	Dcdc2a	ENSG00000146038	DCDC2
ENSMUSG00000064930	ENSMUSG00000064930.3	Gm23723	ENSG00000207406	SNORA41
ENSMUSG00000029755	ENSMUSG00000029755.11	Dlx5	ENSG00000105880	DLX5
ENSMUSG00000047193	ENSMUSG00000047193.17	Dync2h1	ENSG00000187240	DYNC2H1
ENSMUSG00000069114	ENSMUSG00000069114.9	Zbtb10	ENSG00000205189	ZBTB10
ENSMUSG00000020656	ENSMUSG00000020656.17	Grhl1	ENSG00000134317	GRHL1
ENSMUSG00000042505	ENSMUSG00000042505.7	Sdhaf3	ENSG00000196636	SDHAF3
ENSMUSG00000040966	ENSMUSG00000040966.11	Slc22a2	ENSG00000112499	SLC22A2
ENSMUSG00000040209	ENSMUSG00000040209.13	Zfp704	ENSG00000164684	ZNF704
ENSMUSG00000048978	ENSMUSG00000048978.15	Nrsn1	ENSG00000152954	NRSN1
ENSMUSG00000061762	ENSMUSG00000061762.13	Tac1	ENSG00000006128	TAC1
ENSMUSG00000041261	ENSMUSG00000041261.10	Car8	ENSG00000178538	CA8
ENSMUSG00000109238	ENSMUSG00000109238.3	Gm35060	ENSG00000237524	TEX51
ENSMUSG00000090523	ENSMUSG00000090523.3	Gypc	ENSG00000136732	GYPC
ENSMUSG00000031446	ENSMUSG00000031446.15	Cul4a	ENSG00000139842	CUL4A
ENSMUSG00000024379	ENSMUSG00000024379.5	Tslp	ENSG00000145777	TSLP
ENSMUSG00000021810	ENSMUSG00000021810.4	Ecd	ENSG00000122882	ECD
ENSMUSG00000027508	ENSMUSG00000027508.16	Pag1	ENSG00000076641	PAG1
ENSMUSG00000045835	ENSMUSG00000045835.6	Hdgfl1	ENSG00000112273	HDGFL1
ENSMUSG00000047187	ENSMUSG00000047187.10	Rab2a	ENSG00000104388	RAB2A
ENSMUSG00000023829	ENSMUSG00000023829.10	Slc22a1	ENSG00000175003	SLC22A1
ENSMUSG00000029752	ENSMUSG00000029752.13	Asns	ENSG00000070669	ASNS
ENSMUSG00000038299	ENSMUSG00000038299.17	Wdr36	ENSG00000134987	WDR36
ENSMUSG00000021342	ENSMUSG00000021342.15	Prl	ENSG00000172179	PRL
ENSMUSG00000022261	ENSMUSG00000022261.7	Sdc2	ENSG00000169439	SDC2
ENSMUSG00000051951	ENSMUSG00000051951.6	Xkr4	ENSG00000206579	XKR4
ENSMUSG00000041235	ENSMUSG00000041235.13	Chd7	ENSG00000171316	CHD7
ENSMUSG00000039007	ENSMUSG00000039007.11	Cpq	ENSG00000104324	CPQ
ENSMUSG00000027533	ENSMUSG00000027533.11	Fabp5	ENSG00000164687	FABP5
ENSMUSG00000023830	ENSMUSG00000023830.15	Igf2r	ENSG00000197081	IGF2R
ENSMUSG00000039599	ENSMUSG00000039599.17	Fam149b	ENSG00000138286	FAM149B1
ENSMUSG00000057170	ENSMUSG00000057170.7	Prl3d1	ENSG00000172179	PRL
ENSMUSG00000031065	ENSMUSG00000031065.15	Cdk16	ENSG00000102225	CDK16
ENSMUSG00000020653	ENSMUSG00000020653.13	Klf11	ENSG00000172059	KLF11
ENSMUSG00000031447	ENSMUSG00000031447.8	Lamp1	ENSG00000185896	LAMP1
ENSMUSG00000025900	ENSMUSG00000025900.14	Rp1	ENSG00000104237	RP1
ENSMUSG00000049230	ENSMUSG00000049230.9	Gm9833	ENSG00000104177	MYEF2
ENSMUSG00000004054	ENSMUSG00000004054.10	Map3k11	ENSG00000173327	MAP3K11
ENSMUSG00000039232	ENSMUSG00000039232.13	Stx11	ENSG00000135604	STX11
ENSMUSG00000042460	ENSMUSG00000042460.6	C1galt1	ENSG00000106392	C1GALT1
ENSMUSG00000052468	ENSMUSG00000052468.8	Pmp2	ENSG00000147588	PMP2
ENSMUSG00000062737	ENSMUSG00000062737.14	Prl3d2	ENSG00000172179	PRL
ENSMUSG00000062563	ENSMUSG00000062563.16	Cys1	ENSG00000205795	CYS1
ENSMUSG00000103124	ENSMUSG00000103124.2	Gm37389	ENSG00000205186	FABP9
ENSMUSG00000118789	ENSMUSG00000118789.1	AC114600.1	ENSG00000222924	RNU6-1148P
ENSMUSG00000027528	ENSMUSG00000027528.13	Fabp9	ENSG00000205186	FABP9
ENSMUSG00000078348	ENSMUSG00000078348.5	Sf3b5	ENSG00000169976	SF3B5
ENSMUSG00000068794	ENSMUSG00000068794.8	Col28a1	ENSG00000215018	COL28A1
ENSMUSG00000025902	ENSMUSG00000025902.14	Sox17	ENSG00000164736	SOX17
ENSMUSG00000062201	ENSMUSG00000062201.5	Prl3d3	ENSG00000172179	PRL
ENSMUSG00000019817	ENSMUSG00000019817.19	Plagl1	ENSG00000118495	PLAGL1
ENSMUSG00000022671	ENSMUSG00000022671.14	Mzt2	ENSG00000173272	MZT2A
ENSMUSG00000022671	ENSMUSG00000022671.14	Mzt2	ENSG00000152082	MZT2B
ENSMUSG00000062515	ENSMUSG00000062515.4	Fabp4	ENSG00000170323	FABP4
ENSMUSG00000077327	ENSMUSG00000077327.3	Gm25938	ENSG00000252990	RNU1-54P
ENSMUSG00000038515	ENSMUSG00000038515.11	Grtp1	ENSG00000139835	GRTP1
ENSMUSG00000038984	ENSMUSG00000038984.5	Tspyl5	ENSG00000180543	TSPYL5
ENSMUSG00000017922	ENSMUSG00000017922.15	Prl3c1	ENSG00000172179	PRL
ENSMUSG00000020649	ENSMUSG00000020649.12	Rrm2	ENSG00000171848	RRM2
ENSMUSG00000024936	ENSMUSG00000024936.9	Kcnk7	ENSG00000173338	KCNK7
ENSMUSG00000038128	ENSMUSG00000038128.8	Camk4	ENSG00000152495	CAMK4
ENSMUSG00000022255	ENSMUSG00000022255.17	Mtdh	ENSG00000147649	MTDH
ENSMUSG00000071637	ENSMUSG00000071637.6	Cebpd	ENSG00000221869	CEBPD
ENSMUSG00000041216	ENSMUSG00000041216.16	Clvs1	ENSG00000177182	CLVS1
ENSMUSG00000027530	ENSMUSG00000027530.16	Fabp12	ENSG00000197416	FABP12
ENSMUSG00000041974	ENSMUSG00000041974.11	Spidr	ENSG00000164808	SPIDR
ENSMUSG00000038891	ENSMUSG00000038891.4	Prl3b1	ENSG00000172179	PRL
ENSMUSG00000118977	ENSMUSG00000118977.1	AC158997.1	ENSG00000206729	RNU6-1126P
ENSMUSG00000118977	ENSMUSG00000118977.1	AC158997.1	ENSG00000201560	RNU6-973P
ENSMUSG00000118977	ENSMUSG00000118977.1	AC158997.1	ENSG00000201165	RNU6-1229P
ENSMUSG00000024937	ENSMUSG00000024937.16	Ehbp1l1	ENSG00000173442	EHBP1L1
ENSMUSG00000033845	ENSMUSG00000033845.14	Mrpl15	ENSG00000137547	MRPL15
ENSMUSG00000038883	ENSMUSG00000038883.4	Prl3a1	ENSG00000172179	PRL
ENSMUSG00000024378	ENSMUSG00000024378.10	Stard4	ENSG00000164211	STARD4
ENSMUSG00000027531	ENSMUSG00000027531.17	Impa1	ENSG00000133731	IMPA1
ENSMUSG00000020646	ENSMUSG00000020646.18	Mboat2	ENSG00000143797	MBOAT2
ENSMUSG00000069259	ENSMUSG00000069259.11	Prl6a1	ENSG00000172179	PRL
ENSMUSG00000031066	ENSMUSG00000031066.11	Usp11	ENSG00000102226	USP11
ENSMUSG00000042447	ENSMUSG00000042447.14	Mios	ENSG00000164654	MIOS
ENSMUSG00000042834	ENSMUSG00000042834.16	Nrep	ENSG00000134986	NREP
ENSMUSG00000031448	ENSMUSG00000031448.13	Adprhl1	ENSG00000153531	ADPRHL1
ENSMUSG00000018259	ENSMUSG00000018259.14	Prl8a2	ENSG00000172179	PRL
ENSMUSG00000028207	ENSMUSG00000028207.19	Asph	ENSG00000198363	ASPH
ENSMUSG00000012483	ENSMUSG00000012483.5	Rpa3	ENSG00000106399	RPA3
ENSMUSG00000025903	ENSMUSG00000025903.15	Lypla1	ENSG00000120992	LYPLA1
ENSMUSG00000058921	ENSMUSG00000058921.4	Slc10a5	ENSG00000253598	SLC10A5
ENSMUSG00000069258	ENSMUSG00000069258.11	Prl2b1	ENSG00000172179	PRL
ENSMUSG00000039795	ENSMUSG00000039795.15	Zfand1	ENSG00000104231	ZFAND1
ENSMUSG00000087980	ENSMUSG00000087980.3	Gm22226	ENSG00000206778	RNU6-213P
ENSMUSG00000089862	ENSMUSG00000089862.9	Umad1	ENSG00000219545	UMAD1
ENSMUSG00000024376	ENSMUSG00000024376.8	Epb41l4a	ENSG00000129595	EPB41L4A
ENSMUSG00000038506	ENSMUSG00000038506.14	Dcun1d2	ENSG00000150401	DCUN1D2
ENSMUSG00000107705	ENSMUSG00000107705.2	Gm45062	ENSG00000219545	UMAD1
ENSMUSG00000021345	ENSMUSG00000021345.17	Prl8a6	ENSG00000172179	PRL
ENSMUSG00000065028	ENSMUSG00000065028.3	Gm25200	ENSG00000207177	AC008650.1
ENSMUSG00000119036	ENSMUSG00000119036.1	AC108830.1	ENSG00000207122	RNU6-591P
ENSMUSG00000019815	ENSMUSG00000019815.8	Zc2hc1b	ENSG00000118491	ZC2HC1B
ENSMUSG00000041957	ENSMUSG00000041957.16	Pkp2	ENSG00000057294	PKP2
ENSMUSG00000021811	ENSMUSG00000021811.8	Dnajc9	ENSG00000213551	DNAJC9
ENSMUSG00000019814	ENSMUSG00000019814.6	Ltv1	ENSG00000280148	AL049844.3
ENSMUSG00000019814	ENSMUSG00000019814.6	Ltv1	ENSG00000135521	LTV1
ENSMUSG00000027536	ENSMUSG00000027536.7	Chmp4c	ENSG00000164695	CHMP4C
ENSMUSG00000036333	ENSMUSG00000036333.12	Kidins220	ENSG00000134313	KIDINS220
ENSMUSG00000029638	ENSMUSG00000029638.18	Glcci1	ENSG00000106415	GLCCI1
ENSMUSG00000065305	ENSMUSG00000065305.3	Gm23246	ENSG00000201847	SNORD31B
ENSMUSG00000022257	ENSMUSG00000022257.5	Laptm4b	ENSG00000104341	LAPTM4B
ENSMUSG00000021346	ENSMUSG00000021346.15	Prl8a8	ENSG00000172179	PRL
ENSMUSG00000049960	ENSMUSG00000049960.5	Mrps16	ENSG00000182180	MRPS16
ENSMUSG00000027534	ENSMUSG00000027534.17	Snx16	ENSG00000104497	SNX16
ENSMUSG00000001127	ENSMUSG00000001127.13	Araf	ENSG00000078061	ARAF
ENSMUSG00000062866	ENSMUSG00000062866.17	Phactr2	ENSG00000112419	PHACTR2
ENSMUSG00000038497	ENSMUSG00000038497.8	Tmco3	ENSG00000150403	TMCO3
ENSMUSG00000039543	ENSMUSG00000039543.17	Cfap70	ENSG00000156042	CFAP70
ENSMUSG00000119673	ENSMUSG00000119673.1	AC134539.1	ENSG00000207308	RNU6-878P
ENSMUSG00000119673	ENSMUSG00000119673.1	AC134539.1	ENSG00000207518	RNU6-59P
ENSMUSG00000022324	ENSMUSG00000022324.16	Matn2	ENSG00000132561	MATN2
ENSMUSG00000022792	ENSMUSG00000022792.17	Yars2	ENSG00000139131	YARS2
ENSMUSG00000068037	ENSMUSG00000068037.12	Mas1	ENSG00000130368	MAS1
ENSMUSG00000062995	ENSMUSG00000062995.13	Ica1	ENSG00000003147	ICA1
ENSMUSG00000064984	ENSMUSG00000064984.3	Snord73a	ENSG00000208797	SNORD73A
ENSMUSG00000005871	ENSMUSG00000005871.16	Apc	ENSG00000134982	APC
ENSMUSG00000022789	ENSMUSG00000022789.16	Dnm1l	ENSG00000087470	DNM1L
ENSMUSG00000033813	ENSMUSG00000033813.16	Tcea1	ENSG00000187735	TCEA1
ENSMUSG00000006490	ENSMUSG00000006490.4	Prl8a9	ENSG00000172179	PRL
ENSMUSG00000119721	ENSMUSG00000119721.1	CT025576.1	ENSG00000206726	RNU6-259P
ENSMUSG00000073460	ENSMUSG00000073460.6	Pnldc1	ENSG00000146453	PNLDC1
ENSMUSG00000019756	ENSMUSG00000019756.11	Prl8a1	ENSG00000172179	PRL
ENSMUSG00000039717	ENSMUSG00000039717.17	Ralyl	ENSG00000184672	RALYL
ENSMUSG00000024939	ENSMUSG00000024939.7	Fam89b	ENSG00000176973	FAM89B
ENSMUSG00000021347	ENSMUSG00000021347.4	Prl7b1	ENSG00000172179	PRL
ENSMUSG00000038482	ENSMUSG00000038482.12	Tfdp1	ENSG00000198176	TFDP1
ENSMUSG00000006488	ENSMUSG00000006488.18	Prl7a1	ENSG00000172179	PRL
ENSMUSG00000019810	ENSMUSG00000019810.16	Fuca2	ENSG00000001036	FUCA2
ENSMUSG00000002459	ENSMUSG00000002459.18	Rgs20	ENSG00000147509	RGS20
ENSMUSG00000118125	ENSMUSG00000118125.2	Gm50387	ENSG00000173465	ZNRD2
ENSMUSG00000020644	ENSMUSG00000020644.10	Id2	ENSG00000115738	ID2
ENSMUSG00000079478	ENSMUSG00000079478.10	Znrd2	ENSG00000173465	ZNRD2
ENSMUSG00000019809	ENSMUSG00000019809.17	Pex3	ENSG00000034693	PEX3
ENSMUSG00000046899	ENSMUSG00000046899.8	Prl7a2	ENSG00000172179	PRL
ENSMUSG00000057388	ENSMUSG00000057388.10	Mrpl18	ENSG00000112110	MRPL18
ENSMUSG00000119423	ENSMUSG00000119423.1	AL772387.1	ENSG00000212181	AC019070.1
ENSMUSG00000119423	ENSMUSG00000119423.1	AL772387.1	ENSG00000212214	SNORA48B
ENSMUSG00000119423	ENSMUSG00000119423.1	AL772387.1	ENSG00000209582	SNORA48
ENSMUSG00000119423	ENSMUSG00000119423.1	AL772387.1	ENSG00000212458	AC092535.1
ENSMUSG00000119423	ENSMUSG00000119423.1	AL772387.1	ENSG00000212228	AC009121.1
ENSMUSG00000119423	ENSMUSG00000119423.1	AL772387.1	ENSG00000212626	AP005270.1
ENSMUSG00000024940	ENSMUSG00000024940.12	Ltbp3	ENSG00000168056	LTBP3
ENSMUSG00000021348	ENSMUSG00000021348.4	Prl7d1	ENSG00000172179	PRL
ENSMUSG00000068039	ENSMUSG00000068039.14	Tcp1	ENSG00000120438	TCP1
ENSMUSG00000037217	ENSMUSG00000037217.16	Syn1	ENSG00000008056	SYN1
ENSMUSG00000033793	ENSMUSG00000033793.13	Atp6v1h	ENSG00000047249	ATP6V1H
ENSMUSG00000046178	ENSMUSG00000046178.4	Nxph1	ENSG00000122584	NXPH1
ENSMUSG00000020642	ENSMUSG00000020642.14	Rnf144a	ENSG00000151692	RNF144A
ENSMUSG00000027550	ENSMUSG00000027550.15	Lrrcc1	ENSG00000133739	LRRCC1
ENSMUSG00000060738	ENSMUSG00000060738.5	Prl7c1	ENSG00000172179	PRL
ENSMUSG00000088903	ENSMUSG00000088903.3	Gm25434	ENSG00000275143	SCARNA16
ENSMUSG00000058600	ENSMUSG00000058600.14	Rpl30	ENSG00000156482	RPL30
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000207014	SNORD116-3
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000207442	SNORD116-6
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000275529	SNORD116-4
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000206727	SNORD116-9
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000207093	SNORD116-8
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000207001	SNORD116-2
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000207063	SNORD116-1
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000207191	SNORD116-5
ENSMUSG00000095349	ENSMUSG00000095349.3	Gm26097	ENSG00000207133	SNORD116-7
ENSMUSG00000031449	ENSMUSG00000031449.11	Atp4b	ENSG00000186009	ATP4B
ENSMUSG00000021814	ENSMUSG00000021814.18	Anxa7	ENSG00000138279	ANXA7
ENSMUSG00000022886	ENSMUSG00000022886.6	Prl2a1	ENSG00000172179	PRL
ENSMUSG00000029632	ENSMUSG00000029632.8	Ndufa4	ENSG00000189043	NDUFA4
ENSMUSG00000014504	ENSMUSG00000014504.17	Srp19	ENSG00000153037	SRP19
ENSMUSG00000044726	ENSMUSG00000044726.9	Erich5	ENSG00000177459	ERICH5
ENSMUSG00000062551	ENSMUSG00000062551.14	Prl2c1	ENSG00000172179	PRL
ENSMUSG00000031450	ENSMUSG00000031450.9	Grk1	ENSG00000185974	GRK1
ENSMUSG00000001131	ENSMUSG00000001131.12	Timp1	ENSG00000102265	TIMP1
ENSMUSG00000065293	ENSMUSG00000065293.3	Gm26124	ENSG00000212448	Y_RNA
ENSMUSG00000065293	ENSMUSG00000065293.3	Gm26124	ENSG00000222614	Y_RNA
ENSMUSG00000022323	ENSMUSG00000022323.12	Rida	ENSG00000132541	RIDA
ENSMUSG00000019808	ENSMUSG00000019808.9	Adat2	ENSG00000189007	ADAT2
ENSMUSG00000020641	ENSMUSG00000020641.17	Rsad2	ENSG00000134321	RSAD2
ENSMUSG00000005891	ENSMUSG00000005891.8	Prl4a1	ENSG00000172179	PRL
ENSMUSG00000029629	ENSMUSG00000029629.18	Phf14	ENSG00000106443	PHF14
ENSMUSG00000017064	ENSMUSG00000017064.5	Prl5a1	ENSG00000172179	PRL
ENSMUSG00000005873	ENSMUSG00000005873.7	Reep5	ENSG00000129625	REEP5
ENSMUSG00000019806	ENSMUSG00000019806.14	Aig1	ENSG00000146416	AIG1
ENSMUSG00000032002	ENSMUSG00000032002.11	Dcun1d5	ENSG00000137692	DCUN1D5
ENSMUSG00000038457	ENSMUSG00000038457.18	Tmem255b	ENSG00000184497	TMEM255B
ENSMUSG00000001128	ENSMUSG00000001128.8	Cfp	ENSG00000126759	CFP
ENSMUSG00000022325	ENSMUSG00000022325.15	Pop1	ENSG00000104356	POP1
ENSMUSG00000014503	ENSMUSG00000014503.16	Pkd2l2	ENSG00000078795	PKD2L2
ENSMUSG00000050578	ENSMUSG00000050578.11	Mmp13	ENSG00000137745	MMP13
ENSMUSG00000025905	ENSMUSG00000025905.15	Oprk1	ENSG00000082556	OPRK1
ENSMUSG00000009406	ENSMUSG00000009406.14	Elk1	ENSG00000126767	ELK1
ENSMUSG00000076431	ENSMUSG00000076431.5	Sox4	ENSG00000124766	SOX4
ENSMUSG00000024941	ENSMUSG00000024941.10	Scyl1	ENSG00000142186	SCYL1
ENSMUSG00000022788	ENSMUSG00000022788.17	Fgd4	ENSG00000139132	FGD4
ENSMUSG00000015501	ENSMUSG00000015501.11	Hivep2	ENSG00000010818	HIVEP2
ENSMUSG00000031451	ENSMUSG00000031451.7	Gas6	ENSG00000183087	GAS6
ENSMUSG00000006191	ENSMUSG00000006191.18	Cdkal1	ENSG00000145996	CDKAL1
ENSMUSG00000033774	ENSMUSG00000033774.5	Npbwr1	ENSG00000288611	NPBWR1
ENSMUSG00000001134	ENSMUSG00000001134.10	Uxt	ENSG00000126756	UXT
ENSMUSG00000025907	ENSMUSG00000025907.15	Rb1cc1	ENSG00000023287	RB1CC1
ENSMUSG00000021815	ENSMUSG00000021815.5	Mss51	ENSG00000166343	MSS51
ENSMUSG00000049723	ENSMUSG00000049723.15	Mmp12	ENSG00000262406	MMP12
ENSMUSG00000062480	ENSMUSG00000062480.13	Acat3	ENSG00000120437	ACAT2
ENSMUSG00000088121	ENSMUSG00000088121.3	Gm25721	ENSG00000199773	RNU1-76P
ENSMUSG00000038879	ENSMUSG00000038879.9	Nipal2	ENSG00000104361	NIPAL2
ENSMUSG00000031452	ENSMUSG00000031452.16	1700029H14Rik	ENSG00000283199	C13orf46
ENSMUSG00000021816	ENSMUSG00000021816.12	Ppp3cb	ENSG00000107758	PPP3CB
ENSMUSG00000036501	ENSMUSG00000036501.8	Fam13b	ENSG00000031003	FAM13B
ENSMUSG00000051279	ENSMUSG00000051279.3	Gdf6	ENSG00000156466	GDF6
ENSMUSG00000039116	ENSMUSG00000039116.8	Adgrg6	ENSG00000112414	ADGRG6
ENSMUSG00000023832	ENSMUSG00000023832.15	Acat2	ENSG00000120437	ACAT2
ENSMUSG00000054737	ENSMUSG00000054737.12	Zfp182	ENSG00000147118	ZNF182
ENSMUSG00000020638	ENSMUSG00000020638.9	Cmpk2	ENSG00000134326	CMPK2
ENSMUSG00000032625	ENSMUSG00000032625.15	Thsd7a	ENSG00000005108	THSD7A
ENSMUSG00000059482	ENSMUSG00000059482.16	2610301B20Rik	ENSG00000156172	C8orf37
ENSMUSG00000050963	ENSMUSG00000050963.8	Kcns2	ENSG00000156486	KCNS2
ENSMUSG00000031453	ENSMUSG00000031453.17	Rasa3	ENSG00000185989	RASA3
ENSMUSG00000022329	ENSMUSG00000022329.16	Stk3	ENSG00000104375	STK3
ENSMUSG00000049969	ENSMUSG00000049969.4	Plekhf2	ENSG00000175895	PLEKHF2
ENSMUSG00000037167	ENSMUSG00000037167.6	Spaca5	ENSG00000171478	SPACA5B
